Data columns Qx - Qy - I(Qx,Qy) - err(I)
ASCII data
0.073  -0.089  0.817537  1.13344
0.075  -0.089  1.48006  1.33435
0.077  -0.089  -0.0358111  0.460479
0.079  -0.089  1.88082  1.63313
0.081  -0.089  1.63265  1.53811
0.083  -0.089  2.4647  1.71906
0.085  -0.089  -0.196458  0.229024
0.087  -0.089  0.818977  1.21038
0.089  -0.089  1.49451  1.28115
0.091  -0.089  1.9797  1.51387
0.093  -0.089  0.0925628  1.05059
0.095  -0.089  0.553102  1.14962
0.097  -0.089  0.56167  0.875078
0.099  -0.089  0.930846  1.24319
-0.099  -0.087  0.321279  0.679255
-0.097  -0.087  2.15662  1.43106
-0.095  -0.087  0.468257  0.786458
-0.093  -0.087  1.54507  1.21036
-0.091  -0.087  0.597353  0.994151
-0.089  -0.087  3.14487  1.83236
-0.087  -0.087  2.08287  1.36206
-0.085  -0.087  2.09618  1.60204
-0.083  -0.087  1.84247  1.47288
-0.081  -0.087  0.694861  0.768425
-0.079  -0.087  1.51901  1.38352
-0.077  -0.087  3.36357  1.90734
-0.075  -0.087  1.99251  1.42819
-0.073  -0.087  1.32761  1.12561
-0.071  -0.087  0.717056  0.970679
-0.069  -0.087  2.97647  1.7381
-0.067  -0.087  0.710004  1.11661
-0.065  -0.087  2.29175  1.64802
-0.063  -0.087  1.29139  1.30079
-0.061  -0.087  1.37844  1.34107
-0.059  -0.087  -0.0649905  0.111969
-0.057  -0.087  1.19078  1.15308
-0.055  -0.087  1.41179  1.21114
-0.053  -0.087  1.49065  1.28088
-0.051  -0.087  -0.0554147  0.57817
-0.049  -0.087  1.10836  1.28217
-0.047  -0.087  2.41821  1.55318
-0.045  -0.087  3.08938  1.84572
-0.043  -0.087  1.22922  1.23377
-0.041  -0.087  1.95735  1.323
-0.039  -0.087  -0.286498  0.242908
-0.037  -0.087  2.88574  1.69842
-0.035  -0.087  2.32435  1.66118
-0.033  -0.087  0.95046  1.00579
-0.031  -0.087  1.74404  1.51118
-0.029  -0.087  0.457214  0.899712
-0.027  -0.087  0.865876  1.05312
-0.025  -0.087  1.6104  1.37785
-0.023  -0.087  6.67087  2.504
-0.021  -0.087  0.780109  1.11502
-0.019  -0.087  1.22514  1.10717
-0.017  -0.087  2.46077  1.64817
-0.015  -0.087  5.89795  2.36503
-0.013  -0.087  2.72111  1.70907
-0.011  -0.087  3.63253  1.90552
-0.009  -0.087  3.86881  2.1253
-0.007  -0.087  3.39526  1.76997
-0.005  -0.087  4.23653  1.91048
-0.003  -0.087  4.30439  2.42756
-0.001  -0.087  2.70372  1.6187
0.001  -0.087  3.86908  1.89893
0.003  -0.087  1.89833  1.43403
0.005  -0.087  4.90777  2.09775
0.007  -0.087  1.14645  1.06341
0.009  -0.087  2.2418  1.55289
0.011  -0.087  4.55267  2.05092
0.013  -0.087  0.887443  1.11484
0.015  -0.087  2.68577  1.59809
0.017  -0.087  3.22963  1.67677
0.019  -0.087  2.46551  1.54575
0.021  -0.087  2.93123  1.87635
0.023  -0.087  3.46241  1.83098
0.025  -0.087  1.96038  1.43087
0.027  -0.087  3.05657  1.80238
0.029  -0.087  4.29981  2.06612
0.031  -0.087  4.18876  2.02808
0.033  -0.087  2.15753  1.55939
0.035  -0.087  5.51145  2.45856
0.037  -0.087  -0.173354  0.185242
0.039  -0.087  3.98625  2.00793
0.041  -0.087  1.67048  1.29859
0.043  -0.087  0.426008  0.764836
0.045  -0.087  1.73889  1.38244
0.047  -0.087  1.92137  1.44281
0.049  -0.087  1.40443  1.26359
0.051  -0.087  3.65287  1.91025
0.053  -0.087  0.61829  0.710174
0.055  -0.087  2.45952  1.79268
0.057  -0.087  0.685662  0.836446
0.059  -0.087  2.48793  1.58511
0.061  -0.087  2.25046  1.46989
0.063  -0.087  2.97594  1.97855
0.065  -0.087  2.18521  1.63825
0.067  -0.087  3.89316  2.01125
0.069  -0.087  1.38061  1.34618
0.071  -0.087  0.908145  1.15451
0.073  -0.087  1.48353  1.23488
0.075  -0.087  1.41393  1.34209
0.077  -0.087  -0.315426  0.478365
0.079  -0.087  1.29421  1.10618
0.081  -0.087  2.41431  1.57204
0.083  -0.087  0.363871  0.934944
0.085  -0.087  3.20781  1.87986
0.087  -0.087  1.34527  1.11813
0.089  -0.087  0.781428  1.05435
0.091  -0.087  1.91487  1.38041
0.093  -0.087  0.825321  1.04888
0.095  -0.087  2.37233  1.69168
0.097  -0.087  1.33386  1.22858
0.099  -0.087  0.308604  0.556352
-0.099  -0.085  0.862243  1.0521
-0.097  -0.085  0.2837  0.889636
-0.095  -0.085  0.612288  1.11147
-0.093  -0.085  1.6871  1.31672
-0.091  -0.085  2.5762  1.79491
-0.089  -0.085  2.1811  1.57276
-0.087  -0.085  1.50592  1.20922
-0.085  -0.085  0.813682  0.974916
-0.083  -0.085  4.16976  2.13748
